# multipoles
# s[mm] polynom_b[n=1][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=9][T/m^n] polynom_b[n=13][T/m^n] polynom_b[n=17][T/m^n] 
+2.5869999999999999e+02 +7.2164470266089908e-02 -1.9731706224616087e+05 +2.1300710708255223e+13 -1.3335710906545170e+21 +3.0724164266606815e+28 
+2.5880000000000001e+02 +7.1882742308475842e-02 -1.9642835113430046e+05 +2.1204674942625918e+13 -1.3275596769940799e+21 +3.0585684636808338e+28 
+2.5890000000000003e+02 +7.1602207805113380e-02 -1.9554421191356296e+05 +2.1109254513792293e+13 -1.3215930282838718e+21 +3.0448349980835979e+28 
+2.5900000000000000e+02 +7.1322860999567625e-02 -1.9466445658689403e+05 +2.1014425391334191e+13 -1.3156700158271179e+21 +3.0312145834538300e+28 
+2.5910000000000002e+02 +7.1044696230140578e-02 -1.9378891049950125e+05 +2.0920160824176977e+13 -1.3097890269251080e+21 +3.0177040039304411e+28 
+2.5919999999999999e+02 +7.0767708214005506e-02 -1.9291745228531450e+05 +2.0826423160540340e+13 -1.3039465114372968e+21 +3.0042929621616269e+28 
+2.5930000000000001e+02 +7.0491891763045100e-02 -1.9204997388729823e+05 +2.0733172019677059e+13 -1.2981384345142299e+21 +2.9909693894293259e+28 
+2.5940000000000003e+02 +7.0217241689137927e-02 -1.9118636724592507e+05 +2.0640367020659043e+13 -1.2923607613153941e+21 +2.9777212170853552e+28 
+2.5950000000000000e+02 +6.9943752804177750e-02 -1.9032652431703001e+05 +2.0547967785899762e+13 -1.2866094572555867e+21 +2.9645363771193817e+28 
+2.5960000000000002e+02 +6.9671419920043692e-02 -1.8947033704140657e+05 +2.0455933934444789e+13 -1.2808804874865090e+21 +2.9514028008518816e+28 
+2.5969999999999999e+02 +6.9400237848624924e-02 -1.8861769737053962e+05 +2.0364225087852684e+13 -1.2751698173639952e+21 +2.9383084201393359e+28 
+2.5980000000000001e+02 +6.9130201401808297e-02 -1.8776849725356427e+05 +2.0272800867096977e+13 -1.2694734121946715e+21 +2.9252411667056573e+28 
+2.5990000000000003e+02 +6.8861305391472172e-02 -1.8692262862932368e+05 +2.0181620890596137e+13 -1.2637872370681383e+21 +2.9121889716852573e+28 
+2.6000000000000000e+02 +6.8593544629500944e-02 -1.8607998344271770e+05 +2.0090644778159832e+13 -1.2581072571864216e+21 +2.8991397665076672e+28 
+2.6010000000000002e+02 +6.8326914040680531e-02 -1.8524052787551237e+05 +1.9999851610564812e+13 -1.2524310969585584e+21 +2.8860859788411942e+28 
+2.6019999999999999e+02 +6.8061409001375514e-02 -1.8440452500653820e+05 +1.9909298298015551e+13 -1.2467630162981972e+21 +2.8730380175421858e+28 
+2.6030000000000001e+02 +6.7797025000840783e-02 -1.8357231213656577e+05 +1.9819061207773832e+13 -1.2411089339839666e+21 +2.8600107867586902e+28 
+2.6040000000000003e+02 +6.7533757528327368e-02 -1.8274422656086422e+05 +1.9729216705639121e+13 -1.2354747686654394e+21 +2.8470191902800587e+28 
+2.6050000000000000e+02 +6.7271602073092296e-02 -1.8192060558221402e+05 +1.9639841159378445e+13 -1.2298664391645470e+21 +2.8340781323728981e+28 
+2.6060000000000002e+02 +6.7010554124400490e-02 -1.8110178651301132e+05 +1.9551010939085074e+13 -1.2242898644971479e+21 +2.8212025178238378e+28 
+2.6069999999999999e+02 +6.6750609171503508e-02 -1.8028810665021819e+05 +1.9462802411193469e+13 -1.2187509633787534e+21 +2.8084072506237689e+28 
+2.6080000000000001e+02 +6.6491762703662569e-02 -1.7947990330143642e+05 +1.9375291944535438e+13 -1.2132556547136639e+21 +2.7957072352473123e+28 
+2.6090000000000003e+02 +6.6234010210129035e-02 -1.7867751376179370e+05 +1.9288555904842887e+13 -1.2078098571448253e+21 +2.7831173754649783e+28 
+2.6100000000000000e+02 +6.5977347180164778e-02 -1.7788127534063850e+05 +1.9202670661596219e+13 -1.2024194896432322e+21 +2.7706525759539602e+28 
+2.6110000000000002e+02 +6.5721768918172122e-02 -1.7709136451325464e+05 +1.9117680776673566e+13 -1.1970882385171154e+21 +2.7583226635793979e+28 
+2.6119999999999999e+02 +6.5467269989127649e-02 -1.7630731442937211e+05 +1.9033503583937523e+13 -1.1918108596081611e+21 +2.7461171544192684e+28 
+2.6130000000000001e+02 +6.5213844773159724e-02 -1.7552849742240930e+05 +1.8950024614632426e+13 -1.1865798765477694e+21 +2.7340204880205027e+28 
+2.6140000000000003e+02 +6.4961487650404423e-02 -1.7475428583316223e+05 +1.8867129401600887e+13 -1.1813878130899406e+21 +2.7220171042383207e+28 
+2.6150000000000000e+02 +6.4710193000971361e-02 -1.7398405196889758e+05 +1.8784703469166309e+13 -1.1762271922571221e+21 +2.7100914409279895e+28 
+2.6160000000000002e+02 +6.4459955204997352e-02 -1.7321716817144607e+05 +1.8702632350379492e+13 -1.1710905378182267e+21 +2.6982279379801319e+28 
+2.6169999999999999e+02 +6.4210768642610244e-02 -1.7245300677262785e+05 +1.8620801576043207e+13 -1.1659703733649382e+21 +2.6864110348297757e+28 
+2.6180000000000001e+02 +6.3962627693944132e-02 -1.7169094011171168e+05 +1.8539096678674586e+13 -1.1608592226264153e+21 +2.6746251712697680e+28 
+2.6190000000000003e+02 +6.3715526739100761e-02 -1.7093034048447775e+05 +1.8457403179457773e+13 -1.1557496083442029e+21 +2.6628547843672448e+28 
+2.6200000000000000e+02 +6.3469460158235208e-02 -1.7017058025869241e+05 +1.8375606618518918e+13 -1.1506340549202570e+21 +2.6510843157895919e+28 
+2.6210000000000002e+02 +6.3224422651164416e-02 -1.6941122356138920e+05 +1.8293625767417828e+13 -1.1455070527530214e+21 +2.6393016438176284e+28 
+2.6219999999999999e+02 +6.2980410196535400e-02 -1.6865260181102171e+05 +1.8211512391762773e+13 -1.1403709622866938e+21 +2.6275084101042279e+28 
+2.6230000000000001e+02 +6.2737419092755167e-02 -1.6789523831183743e+05 +1.8129351521229449e+13 -1.1352301127902617e+21 +2.6157097006950704e+28 
+2.6240000000000003e+02 +6.2495445638150446e-02 -1.6713965626798835e+05 +1.8047228160118785e+13 -1.1300888313557312e+21 +2.6039105956874675e+28 
+2.6250000000000000e+02 +6.2254486131098387e-02 -1.6638637894569917e+05 +1.7965227328395379e+13 -1.1249514464148541e+21 +2.5921161788315591e+28 
+2.6260000000000002e+02 +6.2014536869957199e-02 -1.6563592958934917e+05 +1.7883434040689562e+13 -1.1198222859537833e+21 +2.5803315326835274e+28 
+2.6269999999999999e+02 +6.1775594153113941e-02 -1.6488883147842411e+05 +1.7801933320454672e+13 -1.1147056787097200e+21 +2.5685617418387810e+28 
+2.6280000000000001e+02 +6.1537654278916123e-02 -1.6414560784146230e+05 +1.7720810177921980e+13 -1.1096059522705297e+21 +2.5568118877263439e+28 
+2.6290000000000003e+02 +6.1300713545734783e-02 -1.6340678194051934e+05 +1.7640149632484496e+13 -1.1045274350448116e+21 +2.5450870540806024e+28 
+2.6300000000000000e+02 +6.1064768251937913e-02 -1.6267287702861225e+05 +1.7560036700497660e+13 -1.0994744551408401e+21 +2.5333923237426655e+28 
+2.6310000000000002e+02 +6.0829814493928769e-02 -1.6194428487153415e+05 +1.7480540287342961e+13 -1.0944510108989774e+21 +2.5217342314715146e+28 
+2.6319999999999999e+02 +6.0595847560269658e-02 -1.6122087128615426e+05 +1.7401664851505814e+13 -1.0894597811651569e+21 +2.5101251182329070e+28 
+2.6330000000000001e+02 +6.0362862537566293e-02 -1.6050237061111207e+05 +1.7323398742544793e+13 -1.0845031151790642e+21 +2.4985787773247553e+28 
+2.6340000000000003e+02 +6.0130854512419542e-02 -1.5978851717602657e+05 +1.7245730307457102e+13 -1.0795833619476584e+21 +2.4871090013870900e+28 
+2.6350000000000000e+02 +5.9899818571443851e-02 -1.5907904532926003e+05 +1.7168647898154730e+13 -1.0747028709063219e+21 +2.4757295842411457e+28 
+2.6360000000000002e+02 +5.9669749801245807e-02 -1.5837368940970468e+05 +1.7092139864219752e+13 -1.0698639912963492e+21 +2.4644543191903699e+28 
+2.6369999999999999e+02 +5.9440643288417069e-02 -1.5767218373532107e+05 +1.7016194549640939e+13 -1.0650690718628530e+21 +2.4532969981515350e+28 
+2.6380000000000001e+02 +5.9212494119581432e-02 -1.5697426266733231e+05 +1.6940800309689676e+13 -1.0603204623346362e+21 +2.4422714157570264e+28 
+2.6390000000000003e+02 +5.8985297381318740e-02 -1.5627966050951293e+05 +1.6865945484885170e+13 -1.0556205111675143e+21 +2.4313913631500718e+28 
+2.6400000000000000e+02 +5.8759048160259598e-02 -1.5558811162979619e+05 +1.6791618432007531e+13 -1.0509715682090903e+21 +2.4206706352677585e+28 
+2.6410000000000002e+02 +5.8533741722292441e-02 -1.5489937446768052e+05 +1.6717797212042225e+13 -1.0463740796106122e+21 +2.4101155930725921e+28 
+2.6419999999999999e+02 +5.8309374050561628e-02 -1.5421330402539586e+05 +1.6644418772326645e+13 -1.0418208826623345e+21 +2.3997028777309521e+28 
+2.6430000000000001e+02 +5.8085941307473861e-02 -1.5352977938315447e+05 +1.6571409766081375e+13 -1.0373029111045278e+21 +2.3894016968390024e+28 
+2.6440000000000003e+02 +5.7863439655462479e-02 -1.5284867965245157e+05 +1.6498696854214916e+13 -1.0328110993222706e+21 +2.3791812597255196e+28 
+2.6450000000000000e+02 +5.7641865256963520e-02 -1.5216988394838432e+05 +1.6426206698586027e+13 -1.0283363817844187e+21 +2.3690107759526848e+28 
+2.6460000000000002e+02 +5.7421214274407856e-02 -1.5149327138371189e+05 +1.6353865960974227e+13 -1.0238696929812713e+21 +2.3588594551943758e+28 
+2.6469999999999999e+02 +5.7201482870204504e-02 -1.5081872103651927e+05 +1.6281601293425355e+13 -1.0194019665167129e+21 +2.3486965046063860e+28 
+2.6480000000000001e+02 +5.6982667206792445e-02 -1.5014611202940089e+05 +1.6209339360165908e+13 -1.0149241370884230e+21 +2.3384911344245061e+28 
+2.6490000000000003e+02 +5.6764763446596637e-02 -1.4947532346306517e+05 +1.6137006819334762e+13 -1.0104271388423144e+21 +2.3282125533215046e+28 
+2.6500000000000000e+02 +5.6547767752039110e-02 -1.4880623443588981e+05 +1.6064530328657275e+13 -1.0059019058985177e+21 +2.3178299699178265e+28 
+2.6510000000000002e+02 +5.6331676275133268e-02 -1.4813880019143302e+05 +1.5991867818782766e+13 -1.0013428060750258e+21 +2.3073235925472622e+28 
+2.6519999999999999e+02 +5.6116485126152749e-02 -1.4747328041752407e+05 +1.5919102276952758e+13 -9.9675793893927630e+20 +2.2967176200251006e+28 
+2.6530000000000001e+02 +5.5902190404962734e-02 -1.4681001094927281e+05 +1.5846347964097121e+13 -9.9215883783462951e+20 +2.2860472511162920e+28 
+2.6540000000000003e+02 +5.5688788211413237e-02 -1.4614932759874963e+05 +1.5773719134818104e+13 -9.8755703553596785e+20 +2.2753476829857817e+28 
+2.6550000000000000e+02 +5.5476274645376508e-02 -1.4549156621094260e+05 +1.5701330052738389e+13 -9.8296406562677155e+20 +2.2646541150701628e+28 
+2.6560000000000002e+02 +5.5264645806696232e-02 -1.4483706259074042e+05 +1.5629294970672133e+13 -9.7839146073055350e+20 +2.2540017441249220e+28 
+2.6569999999999999e+02 +5.5053897795249551e-02 -1.4418615258763055e+05 +1.5557728153195982e+13 -9.7385075450307976e+20 +2.2434257697671605e+28 
+2.6580000000000001e+02 +5.4844026710874974e-02 -1.4353917200133656e+05 +1.5486743852012834e+13 -9.6935347948318137e+20 +2.2329613885404404e+28 
+2.6590000000000003e+02 +5.4635028653443045e-02 -1.4289645667211004e+05 +1.5416456329158133e+13 -9.6491116909733845e+20 +2.2226437994140690e+28 
+2.6600000000000000e+02 +5.4426899722807058e-02 -1.4225834241840325e+05 +1.5346979841175066e+13 -9.6053535630422625e+20 +2.2125082000868594e+28 
+2.6610000000000002e+02 +5.4219636046612014e-02 -1.4162506531500196e+05 +1.5278395313245096e+13 -9.5623426188281512e+20 +2.2025798245359755e+28 
+2.6619999999999999e+02 +5.4013233863629086e-02 -1.4099646241062492e+05 +1.5210650332331719e+13 -9.5200285681176779e+20 +2.1928440489224516e+28 
+2.6630000000000001e+02 +5.3807689440406051e-02 -1.4037227099097078e+05 +1.5143659149150678e+13 -9.4783279947410178e+20 +2.1832762845572371e+28 
+2.6640000000000003e+02 +5.3602999043485915e-02 -1.3975222833358159e+05 +1.5077336011963273e+13 -9.4371574801893766e+20 +2.1738519420665199e+28 
+2.6650000000000000e+02 +5.3399158939439570e-02 -1.3913607175570924e+05 +1.5011595179915014e+13 -9.3964336157524781e+20 +2.1645464348410665e+28 
+2.6660000000000002e+02 +5.3196165394801431e-02 -1.3852353852343775e+05 +1.4946350898268799e+13 -9.3560729803130693e+20 +2.1553351727891817e+28 
+2.6669999999999999e+02 +5.2994014676135091e-02 -1.3791436594327871e+05 +1.4881517423174482e+13 -9.3159921624312041e+20 +2.1461935685248607e+28 
+2.6680000000000001e+02 +5.2792703049984929e-02 -1.3730829129639646e+05 +1.4817009004080994e+13 -9.2761077447743216e+20 +2.1370970330260998e+28 
+2.6690000000000003e+02 +5.2592226782903928e-02 -1.3670505187483499e+05 +1.4752739893331184e+13 -9.2363363125754934e+20 +2.1280209779881733e+28 
+2.6700000000000000e+02 +5.2392582141444419e-02 -1.3610438496863717e+05 +1.4688624342528971e+13 -9.1965944502927399e+20 +2.1189408148667364e+28 
+2.6710000000000002e+02 +5.2193765356941993e-02 -1.3550605678608612e+05 +1.4624590686033516e+13 -9.1568132707952519e+20 +2.1098362771075390e+28 
+2.6719999999999999e+02 +5.1995772519809975e-02 -1.3490994912600663e+05 +1.4560623566654678e+13 -9.1169819802893825e+20 +2.1007043803882775e+28 
+2.6730000000000001e+02 +5.1798599685279001e-02 -1.3431597274618375e+05 +1.4496721719932436e+13 -9.0771043217384997e+20 +2.0915464646154879e+28 
+2.6740000000000003e+02 +5.1602242908538501e-02 -1.3372403835360403e+05 +1.4432883868759250e+13 -9.0371840274050895e+20 +2.0823638668020846e+28 
+2.6750000000000000e+02 +5.1406698244807987e-02 -1.3313405669213267e+05 +1.4369108745203316e+13 -8.9972248373031259e+20 +2.0731579260538074e+28 
+2.6760000000000002e+02 +5.1211961749286758e-02 -1.3254593847970964e+05 +1.4305395074663230e+13 -8.9572304856911407e+20 +2.0639299798995515e+28 
+2.6769999999999999e+02 +5.1018029477194519e-02 -1.3195959446164590e+05 +1.4241741589781707e+13 -8.9172047131983505e+20 +2.0546813676371020e+28 
+2.6780000000000001e+02 +5.0824897483737579e-02 -1.3137493536530941e+05 +1.4178147018410754e+13 -8.8771512562128139e+20 +2.0454134273807427e+28 
+2.6790000000000003e+02 +5.0632561824108691e-02 -1.3079187190025364e+05 +1.4114610083844650e+13 -8.8370738471981928e+20 +2.0361274961708110e+28 
+2.6800000000000000e+02 +5.0441018553531579e-02 -1.3021031481642273e+05 +1.4051129519847619e+13 -8.7969762277195042e+20 +2.0268249135559960e+28 
+2.6810000000000002e+02 +5.0250263934509161e-02 -1.2963024420789169e+05 +1.3987715185605129e+13 -8.7568708200978501e+20 +2.0175094530299738e+28 
+2.6819999999999999e+02 +5.0060295058745111e-02 -1.2905191764895673e+05 +1.3924421468512391e+13 -8.7168047925607321e+20 +2.0081946301410832e+28 
+2.6830000000000001e+02 +4.9871109225239893e-02 -1.2847566208129842e+05 +1.3861313887456416e+13 -8.6768339994037545e+20 +1.9988963958547340e+28 
+2.6840000000000003e+02 +4.9682703733004388e-02 -1.2790180445917853e+05 +1.3798457964517359e+13 -8.6370142976552718e+20 +1.9896307018805448e+28 
+2.6850000000000000e+02 +4.9495075881037930e-02 -1.2733067172215712e+05 +1.3735919218017023e+13 -8.5974015411099638e+20 +1.9804134990436841e+28 
+2.6860000000000002e+02 +4.9308222968334203e-02 -1.2676259080396329e+05 +1.3673763164906398e+13 -8.5580515824429498e+20 +1.9712607378738183e+28 
+2.6869999999999999e+02 +4.9122142293908468e-02 -1.2619788866343969e+05 +1.3612055328308605e+13 -8.5190202795133397e+20 +1.9621883702957115e+28 
+2.6880000000000001e+02 +4.8936831156755074e-02 -1.2563689223427112e+05 +1.3550861225029291e+13 -8.4803634847962025e+20 +1.9532123467700457e+28 
+2.6890000000000003e+02 +4.8752286855887679e-02 -1.2507992847572586e+05 +1.3490246378661939e+13 -8.4421370567625225e+20 +1.9443486194289438e+28 
+2.6900000000000000e+02 +4.8568506690296748e-02 -1.2452732431439548e+05 +1.3430276303941568e+13 -8.4043968459555131e+20 +1.9356131381752641e+28 
+2.6910000000000002e+02 +4.8385487761676477e-02 -1.2397931671636250e+05 +1.3371000392440340e+13 -8.3671855751125310e+20 +1.9270182060329031e+28 
+2.6919999999999999e+02 +4.8203226382463292e-02 -1.2343578269792910e+05 +1.3312403513547234e+13 -8.3304934291490629e+20 +1.9185615309995184e+28 
+2.6930000000000001e+02 +4.8021718667780343e-02 -1.2289650929090148e+05 +1.3254454407007926e+13 -8.2942974593910007e+20 +1.9102371725704242e+28 
+2.6940000000000003e+02 +4.7840960732739836e-02 -1.2236128351227808e+05 +1.3197121808651900e+13 -8.2585747137076737e+20 +1.9020391892777372e+28 
+2.6950000000000000e+02 +4.7660948692470784e-02 -1.2182989240182527e+05 +1.3140374460399137e+13 -8.2233022453799099e+20 +1.8939616411683603e+28 
+2.6960000000000002e+02 +4.7481678662098424e-02 -1.2130212299259991e+05 +1.3084181102055289e+13 -8.1884571056293400e+20 +1.8859985876783958e+28 
+2.6969999999999999e+02 +4.7303146756735595e-02 -1.2077776230333339e+05 +1.3028510470090758e+13 -8.1540163429978879e+20 +1.8781440875481323e+28 
+2.6980000000000001e+02 +4.7125349091505231e-02 -1.2025659736557938e+05 +1.2973331304160586e+13 -8.1199570087124992e+20 +1.8703922002412096e+28 
+2.6990000000000003e+02 +4.6948281781531945e-02 -1.1973841521224017e+05 +1.2918612344233344e+13 -8.0862561542622111e+20 +1.8627369852926833e+28 
+2.7000000000000000e+02 +4.6771940941925633e-02 -1.1922300285796871e+05 +1.2864322325622098e+13 -8.0528908271148086e+20 +1.8551725011325239e+28 
+2.7010000000000002e+02 +4.6596322813978241e-02 -1.1871012627625643e+05 +1.2810418626896232e+13 -8.0198262798418942e+20 +1.8476891445985019e+28 
+2.7019999999999999e+02 +4.6421424143538746e-02 -1.1819946706102809e+05 +1.2756813144984002e+13 -7.9869805383863265e+20 +1.8402626532733939e+28 
+2.7030000000000001e+02 +4.6247241802633871e-02 -1.1769068575788572e+05 +1.2703406417983873e+13 -7.9542598318497517e+20 +1.8328651025863112e+28 
+2.7040000000000003e+02 +4.6073772663270084e-02 -1.1718344288976044e+05 +1.2650098978633291e+13 -7.9215703849509650e+20 +1.8254685668101794e+28 
+2.7050000000000000e+02 +4.5901013597469675e-02 -1.1667739899675772e+05 +1.2596791363673178e+13 -7.8888184256428022e+20 +1.8180451210628199e+28 
+2.7060000000000002e+02 +4.5728961477247178e-02 -1.1617221461178905e+05 +1.2543384108321467e+13 -7.8559101807436261e+20 +1.8105668401852465e+28 
+2.7069999999999999e+02 +4.5557613174619906e-02 -1.1566755026696938e+05 +1.2489777747068654e+13 -7.8227518761583313e+20 +1.8030057987144410e+28 
+2.7080000000000001e+02 +4.5386965561600802e-02 -1.1516306649504229e+05 +1.2435872815330424e+13 -7.7892497390017184e+20 +1.7953340715955505e+28 
+2.7090000000000003e+02 +4.5217015510211789e-02 -1.1465842383527730e+05 +1.2381569849582982e+13 -7.7553099969740184e+20 +1.7875237338731481e+28 
+2.7100000000000000e+02 +4.5047759892462083e-02 -1.1415328281267756e+05 +1.2326769382916027e+13 -7.7208388750003038e+20 +1.7795468598581396e+28 
+2.7110000000000002e+02 +4.4879195669607533e-02 -1.1364744962265482e+05 +1.2271413236983113e+13 -7.6857817694372351e+20 +1.7713872577983847e+28 
+2.7119999999999999e+02 +4.4711320159799804e-02 -1.1314131302832338e+05 +1.2215608359224570e+13 -7.6502407382454423e+20 +1.7630756651616956e+28 
+2.7130000000000001e+02 +4.4544130770460079e-02 -1.1263540749541497e+05 +1.2159502994296061e+13 -7.6143570184926501e+20 +1.7546545554958497e+28 
+2.7140000000000003e+02 +4.4377624908970383e-02 -1.1213026743595215e+05 +1.2103245372608736e+13 -7.5782718346978132e+20 +1.7461663988602206e+28 
+2.7150000000000000e+02 +4.4211799982741683e-02 -1.1162642730105971e+05 +1.2046983734912584e+13 -7.5421264204718106e+20 +1.7376536678386583e+28 
+2.7160000000000002e+02 +4.4046653399168148e-02 -1.1112442152023129e+05 +1.1990866316332322e+13 -7.5060620045320415e+20 +1.7291588336666299e+28 
+2.7169999999999999e+02 +4.3882182565655237e-02 -1.1062478453794438e+05 +1.1935041355987854e+13 -7.4702198191252649e+20 +1.7207243685621510e+28 
+2.7180000000000001e+02 +4.3718384889596493e-02 -1.1012805078144411e+05 +1.1879657088206715e+13 -7.4347410921519212e+20 +1.7123927435113710e+28 
+2.7190000000000003e+02 +4.3555257778392045e-02 -1.0963475468839557e+05 +1.1824861750371055e+13 -7.3997670543723384e+20 +1.7042064303283163e+28 
+2.7200000000000000e+02 +4.3392798639445576e-02 -1.0914543070074863e+05 +1.1770803580871721e+13 -7.3654389373555704e+20 +1.6962079010357089e+28 
+2.7210000000000002e+02 +4.3231004840832039e-02 -1.0866050535683584e+05 +1.1717598303318740e+13 -7.3318648053544282e+20 +1.6884292391098582e+28 
